VENTAS_NETAS,CANTIDAD_TOTAL,NUMERO_FACTURAS,ULTIMA_COMPRA,DIAS_DESDE_ULTIMA_COMPRA,PUNTAJE_MONETARIO,PUNTAJE_FRECUENCIA,PUNTAJE_RECENCIA,PUNTAJE_RFM,CLASIFICACION,NOMCLI,CADENA
17361.8003,4545.0,133,2023-06-06,24,4,4,2,10,Cliente Regular,Farmacia Diego Fé,GRUPO Armonía Cumbre
9227.8348,2570.0,81,2023-09-29,1,3,4,5,12,Cliente Leal,Farmacia Diego Fé,GRUPO Armonía Cumbre
9235.4491,2446.0,165,2023-11-07,54,3,5,1,9,Cliente Regular,Farmacia Diego Fé,GRUPO Armonía Cumbre
9594.502199999999,1782.0,56,2024-09-30,0,3,3,5,11,Cliente Leal,Farmacia Diego Fé,GRUPO Armonía Cumbre
11396.8967,1924.0,54,2024-12-26,5,4,3,3,10,Cliente Regular,Farmacia Diego Fé,GRUPO Armonía Cumbre
5538.9327,765.0,33,2025-03-28,3,3,2,3,8,Cliente en Riesgo,Farmacia Diego Fé,GRUPO Armonía Cumbre
10596.397,2140.0,72,2025-06-27,3,4,3,3,10,Cliente Regular,Farmacia Diego Fé,GRUPO Armonía Cumbre
7877.7119,1724.0,63,2025-08-22,39,3,3,1,7,Cliente Regular,Farmacia Diego Fé,GRUPO Armonía Cumbre
11213.6466,1932.0,38,2025-10-30,62,4,2,1,7,Cliente Regular,Farmacia Diego Fé,GRUPO Armonía Cumbre
5802.4357,1786.0,116,2023-03-31,0,3,4,5,12,Cliente Leal,Farmacia Fernando Firmeza,(Ninguna)
6717.3227,1704.0,150,2023-06-28,2,3,4,4,11,Cliente Leal,Farmacia Fernando Firmeza,(Ninguna)
7676.3423,1804.0,167,2023-09-30,0,3,5,5,13,Cliente Leal,Farmacia Fernando Firmeza,(Ninguna)
9194.7396,2010.0,161,2023-12-29,2,3,5,4,12,Cliente Leal,Farmacia Fernando Firmeza,(Ninguna)
10914.5842,2347.0,146,2024-03-27,4,4,4,3,11,Cliente Regular,Farmacia Fernando Firmeza,(Ninguna)
13143.1908,3205.0,155,2024-06-30,0,4,5,5,14,Cliente Leal,Farmacia Fernando Firmeza,(Ninguna)
20111.858,4328.0,143,2024-09-30,0,4,4,5,13,Cliente Leal,Farmacia Fernando Firmeza,(Ninguna)
26041.4043,6094.0,101,2024-12-30,1,4,4,5,13,Cliente Leal,Farmacia Fernando Firmeza,(Ninguna)
23174.5748,8178.0,150,2025-03-30,1,4,4,5,13,Cliente Leal,Farmacia Fernando Firmeza,(Ninguna)
44590.0621,23184.0,146,2025-06-29,1,4,4,5,13,Cliente Leal,Farmacia Fernando Firmeza,(Ninguna)
18756.3322,3334.0,130,2025-09-30,0,4,4,5,13,Cliente Leal,Farmacia Fernando Firmeza,(Ninguna)
36307.0937,9782.0,121,2025-12-31,0,4,4,5,13,Cliente Leal,Farmacia Fernando Firmeza,(Ninguna)
19131.8377,5974.0,175,2023-03-31,0,4,5,5,14,Cliente Leal,,
32335.2121,8906.0,200,2023-06-23,7,4,5,3,12,Cliente Regular,,
10306.3463,3756.0,90,2023-09-29,1,4,4,5,13,Cliente Leal,,
11084.4605,3160.0,97,2023-12-28,3,4,4,3,11,Cliente Regular,,
18270.7178,4622.0,91,2024-02-05,55,4,4,1,9,Cliente Regular,,
30030.6937,9714.0,127,2024-06-26,4,4,4,3,11,Cliente Regular,,
47116.4905,14275.0,154,2024-09-27,3,4,5,3,12,Cliente Regular,,
57331.1471,15378.0,149,2024-12-27,4,5,4,3,12,Cliente Regular,,
25696.3931,6417.0,97,2025-03-31,0,4,4,5,13,Cliente Leal,,
25746.8567,7093.0,62,2025-06-16,14,4,3,2,9,Cliente Regular,,
1371.9375,223.0,25,2025-09-25,5,2,2,3,7,Cliente en Riesgo,,
3732.1038,3308.0,11,2025-12-23,8,2,1,2,5,Cliente en Riesgo,,
19593.2978,6370.0,193,2023-03-31,0,4,5,5,14,Cliente Leal,,
39121.9699,10510.0,240,2023-06-30,0,4,5,5,14,Cliente Leal,,
14694.1667,4427.0,129,2023-09-30,0,4,4,5,13,Cliente Leal,,
12502.3946,3319.0,106,2023-12-31,0,4,4,5,13,Cliente Leal,,
16443.9179,4146.0,97,2024-02-06,54,4,4,1,9,Cliente Regular,,
26583.1725,9035.0,135,2024-06-26,4,4,4,3,11,Cliente Regular,,
39126.5307,11035.0,146,2024-09-30,0,4,4,5,13,Cliente Leal,,
50005.6471,13174.0,142,2024-12-27,4,5,4,3,12,Cliente Regular,,
18136.0222,5277.0,82,2025-03-28,3,4,4,3,11,Cliente Regular,,
23695.999,8175.0,72,2025-06-16,14,4,3,2,9,Cliente Regular,,
3174.2493,687.0,37,2025-09-25,5,2,2,3,7,Cliente en Riesgo,,
3815.5667000000003,3502.0,10,2025-12-23,8,2,1,2,5,Cliente en Riesgo,,
2853.4434,848.0,74,2023-03-31,0,2,3,5,10,Cliente Leal,Farmacia Mateo Amanecer,(Ninguna)
2349.7079,478.0,65,2023-06-30,0,2,3,5,10,Cliente Leal,Farmacia Mateo Amanecer,(Ninguna)
2072.5941000000003,570.0,57,2023-09-28,2,2,3,4,9,Cliente en Riesgo,Farmacia Mateo Amanecer,(Ninguna)
4237.3969,865.0,85,2023-12-30,1,2,4,5,11,Cliente Leal,Farmacia Mateo Amanecer,(Ninguna)
4660.4525,1328.0,75,2024-03-31,0,2,3,5,10,Cliente Leal,Farmacia Mateo Amanecer,(Ninguna)
6548.7544,1387.0,175,2024-06-30,0,3,5,5,13,Cliente Leal,Farmacia Mateo Amanecer,(Ninguna)
4747.8896,919.0,142,2024-09-30,0,2,4,5,11,Cliente Leal,Farmacia Mateo Amanecer,(Ninguna)
12918.4167,3197.0,186,2024-12-30,1,4,5,5,14,Cliente Leal,Farmacia Mateo Amanecer,(Ninguna)
17259.8376,4674.0,300,2025-03-31,0,4,5,5,14,Cliente Leal,Farmacia Mateo Amanecer,(Ninguna)
20882.9813,5466.0,328,2025-06-30,0,4,5,5,14,Cliente Leal,Farmacia Mateo Amanecer,(Ninguna)
14150.4763,3530.0,350,2025-09-30,0,4,5,5,14,Cliente Leal,Farmacia Mateo Amanecer,(Ninguna)
18658.2211,4498.0,291,2025-12-31,0,4,5,5,14,Cliente Leal,Farmacia Mateo Amanecer,(Ninguna)
8521.6583,2921.0,119,2023-03-31,0,3,4,5,12,Cliente Leal,Farmacia Francisco Fuente,(Ninguna)
15095.3337,3939.0,157,2023-06-30,0,4,5,5,14,Cliente Leal,Farmacia Francisco Fuente,(Ninguna)
18943.0054,5051.0,200,2023-09-30,0,4,5,5,14,Cliente Leal,Farmacia Francisco Fuente,(Ninguna)
9755.1816,2954.0,98,2023-12-29,2,3,4,4,11,Cliente Leal,Farmacia Francisco Fuente,(Ninguna)
13574.337599999999,4017.0,115,2024-03-22,9,4,4,2,10,Cliente Regular,Farmacia Francisco Fuente,(Ninguna)
19996.7944,5712.0,189,2024-06-30,0,4,5,5,14,Cliente Leal,Farmacia Francisco Fuente,(Ninguna)
13191.5339,3218.0,113,2024-09-30,0,4,4,5,13,Cliente Leal,Farmacia Francisco Fuente,(Ninguna)
15033.82,4238.0,33,2024-12-10,21,4,2,2,8,Cliente Regular,Farmacia Francisco Fuente,(Ninguna)
8113.696,1964.0,67,2025-03-24,7,3,3,3,9,Cliente Regular,Farmacia Francisco Fuente,(Ninguna)
7987.9283,2567.0,81,2025-06-25,5,3,4,3,10,Cliente Regular,Farmacia Francisco Fuente,(Ninguna)
12749.0478,4063.0,86,2025-09-30,0,4,4,5,13,Cliente Leal,Farmacia Francisco Fuente,(Ninguna)
15192.9929,4497.0,92,2025-12-19,12,4,4,2,10,Cliente Regular,Farmacia Francisco Fuente,(Ninguna)
3241.1602,808.0,88,2023-03-31,0,2,4,5,11,Cliente Leal,Farmacia Erika Caminar,GRUPO Fruto Latido
4587.2744999999995,916.0,63,2023-06-30,0,2,3,5,10,Cliente Leal,Farmacia Erika Caminar,GRUPO Fruto Latido
10040.9289,4520.0,123,2023-09-30,0,4,4,5,13,Cliente Leal,Farmacia Erika Caminar,GRUPO Fruto Latido
8470.8095,2353.0,150,2023-12-29,2,3,4,4,11,Cliente Leal,Farmacia Erika Caminar,GRUPO Fruto Latido
8385.0009,2532.0,107,2024-03-22,9,3,4,2,9,Cliente Regular,Farmacia Erika Caminar,GRUPO Fruto Latido
18372.6371,10823.0,140,2024-06-28,2,4,4,4,12,Cliente Leal,Farmacia Erika Caminar,GRUPO Fruto Latido
37990.4151,11923.0,144,2024-09-30,0,4,4,5,13,Cliente Leal,Farmacia Erika Caminar,GRUPO Fruto Latido
12493.0564,5939.0,84,2024-12-30,1,4,4,5,13,Cliente Leal,Farmacia Erika Caminar,GRUPO Fruto Latido
25542.6445,11835.0,120,2025-03-31,0,4,4,5,13,Cliente Leal,Farmacia Erika Caminar,GRUPO Fruto Latido
11425.914999999999,6690.0,82,2025-06-30,0,4,4,5,13,Cliente Leal,Farmacia Erika Caminar,GRUPO Fruto Latido
15503.5357,4827.0,106,2025-09-30,0,4,4,5,13,Cliente Leal,Farmacia Erika Caminar,GRUPO Fruto Latido
21302.5796,11332.0,110,2025-12-30,1,4,4,5,13,Cliente Leal,Farmacia Erika Caminar,GRUPO Fruto Latido
100.1403,26.0,1,2023-02-23,36,1,1,1,3,Cliente en Riesgo,Farmacia Jorge Fuente,GRUPO Fortaleza Velo
618.3562,174.0,2,2023-05-15,46,1,1,1,3,Cliente en Riesgo,Farmacia Jorge Fuente,GRUPO Fortaleza Velo
610.26,68.0,2,2023-07-06,86,1,1,1,3,Cliente en Riesgo,Farmacia Jorge Fuente,GRUPO Fortaleza Velo
2365.6452,518.0,9,2023-12-18,13,2,1,2,5,Cliente en Riesgo,Farmacia Jorge Fuente,GRUPO Fortaleza Velo
326.9234,211.0,3,2024-02-27,33,1,1,1,3,Cliente en Riesgo,Farmacia Jorge Fuente,GRUPO Fortaleza Velo
1305.59,268.0,2,2024-05-29,32,2,1,1,4,Cliente en Riesgo,Farmacia Jorge Fuente,GRUPO Fortaleza Velo
826.1732,90.0,3,2024-08-15,46,1,1,1,3,Cliente en Riesgo,Farmacia Jorge Fuente,GRUPO Fortaleza Velo
40734.5821,81139.0,8,2025-09-16,14,4,1,2,7,Cliente en Riesgo,Farmacia Jorge Fuente,GRUPO Fortaleza Velo
110187.62759999999,77515.0,16,2025-11-17,44,5,1,1,7,Cliente Regular,Farmacia Jorge Fuente,GRUPO Fortaleza Velo
1977.8473000000001,443.0,63,2023-03-21,10,2,3,2,7,Cliente en Riesgo,Farmacia Paola Firmeza,GRUPO Armonía Cumbre
4051.6154,823.0,60,2023-06-26,4,2,3,3,8,Cliente en Riesgo,Farmacia Paola Firmeza,GRUPO Armonía Cumbre
3582.232,1161.0,59,2023-09-29,1,2,3,5,10,Cliente Leal,Farmacia Paola Firmeza,GRUPO Armonía Cumbre
4590.5849,1236.0,79,2023-12-27,4,2,3,3,8,Cliente en Riesgo,Farmacia Paola Firmeza,GRUPO Armonía Cumbre
1894.6477,301.0,23,2024-03-26,5,2,2,3,7,Cliente en Riesgo,Farmacia Paola Firmeza,GRUPO Armonía Cumbre
5511.932,1111.0,64,2024-06-26,4,3,3,3,9,Cliente Regular,Farmacia Paola Firmeza,GRUPO Armonía Cumbre
10374.1168,1787.0,90,2024-09-25,5,4,4,3,11,Cliente Regular,Farmacia Paola Firmeza,GRUPO Armonía Cumbre
8574.1603,1157.0,79,2024-12-26,5,3,3,3,9,Cliente Regular,Farmacia Paola Firmeza,GRUPO Armonía Cumbre
12063.8019,2247.0,121,2025-03-26,5,4,4,3,11,Cliente Regular,Farmacia Paola Firmeza,GRUPO Armonía Cumbre
11577.3928,2507.0,108,2025-06-26,4,4,4,3,11,Cliente Regular,Farmacia Paola Firmeza,GRUPO Armonía Cumbre
8392.5933,1387.0,74,2025-09-30,0,3,3,5,11,Cliente Leal,Farmacia Paola Firmeza,GRUPO Armonía Cumbre
29305.6952,10821.0,119,2025-12-29,2,4,4,4,12,Cliente Leal,Farmacia Paola Firmeza,GRUPO Armonía Cumbre
2730.3284,531.0,41,2023-03-30,1,2,3,5,10,Cliente Leal,Farmacia Francisco Abrigo,GRUPO Vereda Rocío
5280.4351,970.0,88,2023-06-26,4,3,4,3,10,Cliente Regular,Farmacia Francisco Abrigo,GRUPO Vereda Rocío
13010.7323,3186.0,170,2023-09-29,1,4,5,5,14,Cliente Leal,Farmacia Francisco Abrigo,GRUPO Vereda Rocío
27526.4337,7872.0,345,2023-12-28,3,4,5,3,12,Cliente Regular,Farmacia Francisco Abrigo,GRUPO Vereda Rocío
15864.3007,3696.0,163,2024-03-27,4,4,5,3,12,Cliente Regular,Farmacia Francisco Abrigo,GRUPO Vereda Rocío
24340.974,5584.0,192,2024-06-28,2,4,5,4,13,Cliente Leal,Farmacia Francisco Abrigo,GRUPO Vereda Rocío
25023.0186,5515.0,143,2024-09-30,0,4,4,5,13,Cliente Leal,Farmacia Francisco Abrigo,GRUPO Vereda Rocío
23623.7625,6362.0,142,2024-12-21,10,4,4,2,10,Cliente Regular,Farmacia Francisco Abrigo,GRUPO Vereda Rocío
13916.5528,3648.0,132,2025-03-31,0,4,4,5,13,Cliente Leal,Farmacia Francisco Abrigo,GRUPO Vereda Rocío
22771.0753,7566.0,161,2025-06-29,1,4,5,5,14,Cliente Leal,Farmacia Francisco Abrigo,GRUPO Vereda Rocío
17587.0086,3819.0,162,2025-09-28,2,4,5,4,13,Cliente Leal,Farmacia Francisco Abrigo,GRUPO Vereda Rocío
19271.1251,4122.0,244,2025-12-30,1,4,5,5,14,Cliente Leal,Farmacia Francisco Abrigo,GRUPO Vereda Rocío
4634.1809,894.0,59,2023-03-28,3,2,3,3,8,Cliente en Riesgo,Farmacia Lourdes Estrella,GRUPO Vereda Rocío
5286.2478,1010.0,90,2023-06-30,0,3,4,5,12,Cliente Leal,Farmacia Lourdes Estrella,GRUPO Vereda Rocío
16831.6397,4276.0,188,2023-09-30,0,4,5,5,14,Cliente Leal,Farmacia Lourdes Estrella,GRUPO Vereda Rocío
36642.2729,9974.0,431,2023-12-28,3,4,5,3,12,Cliente Regular,Farmacia Lourdes Estrella,GRUPO Vereda Rocío
23148.4409,5625.0,230,2024-03-27,4,4,5,3,12,Cliente Regular,Farmacia Lourdes Estrella,GRUPO Vereda Rocío
39958.9929,8780.0,258,2024-06-30,0,4,5,5,14,Cliente Leal,Farmacia Lourdes Estrella,GRUPO Vereda Rocío
39245.6974,8387.0,194,2024-09-30,0,4,5,5,14,Cliente Leal,Farmacia Lourdes Estrella,GRUPO Vereda Rocío
43227.0901,9874.0,216,2024-12-21,10,4,5,2,11,Cliente Regular,Farmacia Lourdes Estrella,GRUPO Vereda Rocío
20831.6848,4770.0,166,2025-03-31,0,4,5,5,14,Cliente Leal,Farmacia Lourdes Estrella,GRUPO Vereda Rocío
34784.5362,10335.0,229,2025-06-29,1,4,5,5,14,Cliente Leal,Farmacia Lourdes Estrella,GRUPO Vereda Rocío
30182.9522,5506.0,207,2025-09-30,0,4,5,5,14,Cliente Leal,Farmacia Lourdes Estrella,GRUPO Vereda Rocío
31639.1355,6158.0,317,2025-12-30,1,4,5,5,14,Cliente Leal,Farmacia Lourdes Estrella,GRUPO Vereda Rocío
4983.8901,1098.0,92,2023-03-31,0,2,4,5,11,Cliente Leal,Farmacia Arturo Abrigo,GRUPO Alma Hogar
8158.8453,1692.0,117,2023-06-05,25,3,4,2,9,Cliente Regular,Farmacia Arturo Abrigo,GRUPO Alma Hogar
421.47069999999997,205.0,12,2023-09-29,1,1,1,5,7,Cliente en Riesgo,Farmacia Arturo Abrigo,GRUPO Alma Hogar
5695.8619,1844.0,144,2023-12-27,4,3,4,3,10,Cliente Regular,Farmacia Arturo Abrigo,GRUPO Alma Hogar
714.548,161.0,14,2024-01-04,87,1,1,1,3,Cliente en Riesgo,Farmacia Arturo Abrigo,GRUPO Alma Hogar
1988.4264,605.0,58,2024-06-27,3,2,3,3,8,Cliente en Riesgo,Farmacia Arturo Abrigo,GRUPO Alma Hogar
3469.7661,824.0,43,2024-09-30,0,2,3,5,10,Cliente Leal,Farmacia Arturo Abrigo,GRUPO Alma Hogar
12337.0605,3927.0,135,2024-12-30,1,4,4,5,13,Cliente Leal,Farmacia Arturo Abrigo,GRUPO Alma Hogar
10166.6423,2203.0,105,2025-03-31,0,4,4,5,13,Cliente Leal,Farmacia Arturo Abrigo,GRUPO Alma Hogar
14985.5726,3153.0,108,2025-06-30,0,4,4,5,13,Cliente Leal,Farmacia Arturo Abrigo,GRUPO Alma Hogar
9063.8642,2606.0,106,2025-09-30,0,3,4,5,12,Cliente Leal,Farmacia Arturo Abrigo,GRUPO Alma Hogar
7596.2592,1113.0,82,2025-12-30,1,3,4,5,12,Cliente Leal,Farmacia Arturo Abrigo,GRUPO Alma Hogar
2995.3675000000003,753.0,48,2023-03-30,1,2,3,5,10,Cliente Leal,Farmacia Esteban Pasión,GRUPO Latir Raíz
3026.3526,576.0,62,2023-06-30,0,2,3,5,10,Cliente Leal,Farmacia Esteban Pasión,GRUPO Latir Raíz
2984.9714,1495.0,56,2023-09-30,0,2,3,5,10,Cliente Leal,Farmacia Esteban Pasión,GRUPO Latir Raíz
4320.9001,1265.0,75,2023-12-29,2,2,3,4,9,Cliente en Riesgo,Farmacia Esteban Pasión,GRUPO Latir Raíz
8607.8916,2259.0,92,2024-03-27,4,3,4,3,10,Cliente Regular,Farmacia Esteban Pasión,GRUPO Latir Raíz
10680.0313,2649.0,40,2024-06-19,11,4,2,2,8,Cliente Regular,Farmacia Esteban Pasión,GRUPO Latir Raíz
7907.0127,2069.0,55,2024-09-26,4,3,3,3,9,Cliente Regular,Farmacia Esteban Pasión,GRUPO Latir Raíz
21255.9202,5257.0,89,2024-12-30,1,4,4,5,13,Cliente Leal,Farmacia Esteban Pasión,GRUPO Latir Raíz
14432.5266,3484.0,80,2025-03-31,0,4,3,5,12,Cliente Leal,Farmacia Esteban Pasión,GRUPO Latir Raíz
7672.2595,5711.0,47,2025-06-30,0,3,3,5,11,Cliente Leal,Farmacia Esteban Pasión,GRUPO Latir Raíz
9253.5985,7557.0,47,2025-09-24,6,3,3,3,9,Cliente Regular,Farmacia Esteban Pasión,GRUPO Latir Raíz
20589.6544,13122.0,76,2025-12-30,1,4,3,5,12,Cliente Leal,Farmacia Esteban Pasión,GRUPO Latir Raíz
10274.2223,2631.0,114,2023-03-30,1,4,4,5,13,Cliente Leal,Farmacia David Caminar,(Ninguna)
15163.988,3150.0,131,2023-06-30,0,4,4,5,13,Cliente Leal,Farmacia David Caminar,(Ninguna)
14721.1849,3068.0,131,2023-09-30,0,4,4,5,13,Cliente Leal,Farmacia David Caminar,(Ninguna)
17547.9841,4089.0,169,2023-12-28,3,4,5,3,12,Cliente Regular,Farmacia David Caminar,(Ninguna)
19787.3746,4974.0,144,2024-03-26,5,4,4,3,11,Cliente Regular,Farmacia David Caminar,(Ninguna)
15178.5142,3635.0,120,2024-06-30,0,4,4,5,13,Cliente Leal,Farmacia David Caminar,(Ninguna)
26214.9705,5847.0,158,2024-09-30,0,4,5,5,14,Cliente Leal,Farmacia David Caminar,(Ninguna)
34415.9231,5794.0,183,2024-12-30,1,4,5,5,14,Cliente Leal,Farmacia David Caminar,(Ninguna)
25236.4467,6254.0,181,2025-03-31,0,4,5,5,14,Cliente Leal,Farmacia David Caminar,(Ninguna)
18345.6241,4695.0,182,2025-06-30,0,4,5,5,14,Cliente Leal,Farmacia David Caminar,(Ninguna)
16683.9323,3443.0,160,2025-09-30,0,4,5,5,14,Cliente Leal,Farmacia David Caminar,(Ninguna)
18967.7039,4431.0,160,2025-12-29,2,4,5,4,13,Cliente Leal,Farmacia David Caminar,(Ninguna)
7052.8691,2149.0,166,2023-03-31,0,3,5,5,13,Cliente Leal,Farmacia Luis Creer,(Ninguna)
10721.85,2386.0,230,2023-06-28,2,4,5,4,13,Cliente Leal,Farmacia Luis Creer,(Ninguna)
11668.9455,3045.0,238,2023-09-30,0,4,5,5,14,Cliente Leal,Farmacia Luis Creer,(Ninguna)
13045.7305,3577.0,284,2023-12-31,0,4,5,5,14,Cliente Leal,Farmacia Luis Creer,(Ninguna)
12031.1308,2802.0,238,2024-03-31,0,4,5,5,14,Cliente Leal,Farmacia Luis Creer,(Ninguna)
14474.9995,3473.0,280,2024-06-30,0,4,5,5,14,Cliente Leal,Farmacia Luis Creer,(Ninguna)
14632.475,3166.0,261,2024-09-30,0,4,5,5,14,Cliente Leal,Farmacia Luis Creer,(Ninguna)
16745.2122,4291.0,249,2024-12-30,1,4,5,5,14,Cliente Leal,Farmacia Luis Creer,(Ninguna)
14123.1055,3750.0,279,2025-03-31,0,4,5,5,14,Cliente Leal,Farmacia Luis Creer,(Ninguna)
16817.4673,4529.0,282,2025-06-30,0,4,5,5,14,Cliente Leal,Farmacia Luis Creer,(Ninguna)
19796.3809,4490.0,348,2025-09-30,0,4,5,5,14,Cliente Leal,Farmacia Luis Creer,(Ninguna)
18901.4749,4626.0,281,2025-12-30,1,4,5,5,14,Cliente Leal,Farmacia Luis Creer,(Ninguna)
1704.9753,410.0,52,2023-03-31,0,2,3,5,10,Cliente Leal,Farmacia Aurora Sereno,GRUPO Elegir Sueño
2398.4746,597.0,87,2023-06-22,8,2,4,2,8,Cliente Regular,Farmacia Aurora Sereno,GRUPO Elegir Sueño
5098.8522,1356.0,123,2023-09-29,1,3,4,5,12,Cliente Leal,Farmacia Aurora Sereno,GRUPO Elegir Sueño
9515.4522,2340.0,255,2023-12-29,2,3,5,4,12,Cliente Leal,Farmacia Aurora Sereno,GRUPO Elegir Sueño
4251.4824,907.0,147,2024-03-27,4,2,4,3,9,Cliente Regular,Farmacia Aurora Sereno,GRUPO Elegir Sueño
6201.4688,1409.0,119,2024-06-27,3,3,4,3,10,Cliente Regular,Farmacia Aurora Sereno,GRUPO Elegir Sueño
9150.8013,1499.0,129,2024-09-30,0,3,4,5,12,Cliente Leal,Farmacia Aurora Sereno,GRUPO Elegir Sueño
11912.091,2266.0,95,2024-12-31,0,4,4,5,13,Cliente Leal,Farmacia Aurora Sereno,GRUPO Elegir Sueño
12506.4815,2292.0,83,2025-03-29,2,4,4,4,12,Cliente Leal,Farmacia Aurora Sereno,GRUPO Elegir Sueño
9249.3865,2380.0,57,2025-06-26,4,3,3,3,9,Cliente Regular,Farmacia Aurora Sereno,GRUPO Elegir Sueño
11298.1037,2166.0,101,2025-09-30,0,4,4,5,13,Cliente Leal,Farmacia Aurora Sereno,GRUPO Elegir Sueño
26688.5548,4589.0,155,2025-12-31,0,4,5,5,14,Cliente Leal,Farmacia Aurora Sereno,GRUPO Elegir Sueño
19548.7098,7005.0,231,2023-03-31,0,4,5,5,14,Cliente Leal,Farmacia Lidia Vida,GRUPO Vida Dicha
14913.5597,4360.0,163,2023-06-30,0,4,5,5,14,Cliente Leal,Farmacia Lidia Vida,GRUPO Vida Dicha
547.76,316.0,4,2023-09-29,1,1,1,5,7,Cliente en Riesgo,Farmacia Lidia Vida,GRUPO Vida Dicha
19032.7769,5604.0,299,2023-12-20,11,4,5,2,11,Cliente Regular,Farmacia Lidia Vida,GRUPO Vida Dicha
22966.1822,5998.0,179,2024-06-30,0,4,5,5,14,Cliente Leal,Farmacia Lidia Vida,GRUPO Vida Dicha
27275.8823,6858.0,192,2024-09-30,0,4,5,5,14,Cliente Leal,Farmacia Lidia Vida,GRUPO Vida Dicha
24540.471,7358.0,141,2024-12-27,4,4,4,3,11,Cliente Regular,Farmacia Lidia Vida,GRUPO Vida Dicha
4516.6048,1548.0,43,2025-06-25,5,2,3,3,8,Cliente en Riesgo,Farmacia Lidia Vida,GRUPO Vida Dicha
4800.6083,1043.0,56,2025-09-30,0,2,3,5,10,Cliente Leal,Farmacia Lidia Vida,GRUPO Vida Dicha
12200.867,4428.0,120,2025-12-28,3,4,4,3,11,Cliente Regular,Farmacia Lidia Vida,GRUPO Vida Dicha
5351.1628,1817.0,80,2023-03-31,0,3,3,5,11,Cliente Leal,Farmacia Lucas Sueño,GRUPO Caminar Nobleza
12306.1984,3798.0,124,2023-06-30,0,4,4,5,13,Cliente Leal,Farmacia Lucas Sueño,GRUPO Caminar Nobleza
8259.4115,2450.0,100,2023-09-29,1,3,4,5,12,Cliente Leal,Farmacia Lucas Sueño,GRUPO Caminar Nobleza
8035.9043,2507.0,105,2023-12-29,2,3,4,4,11,Cliente Leal,Farmacia Lucas Sueño,GRUPO Caminar Nobleza
16624.76,3872.0,178,2024-03-30,1,4,5,5,14,Cliente Leal,Farmacia Lucas Sueño,GRUPO Caminar Nobleza
25703.8532,5596.0,173,2024-06-28,2,4,5,4,13,Cliente Leal,Farmacia Lucas Sueño,GRUPO Caminar Nobleza
16073.712899999999,3614.0,134,2024-09-27,3,4,4,3,11,Cliente Regular,Farmacia Lucas Sueño,GRUPO Caminar Nobleza
25820.2531,7803.0,148,2024-12-30,1,4,4,5,13,Cliente Leal,Farmacia Lucas Sueño,GRUPO Caminar Nobleza
21302.9148,7363.0,136,2025-03-31,0,4,4,5,13,Cliente Leal,Farmacia Lucas Sueño,GRUPO Caminar Nobleza
16037.296199999999,6003.0,95,2025-06-30,0,4,4,5,13,Cliente Leal,Farmacia Lucas Sueño,GRUPO Caminar Nobleza
13807.5226,5312.0,107,2025-09-30,0,4,4,5,13,Cliente Leal,Farmacia Lucas Sueño,GRUPO Caminar Nobleza
18326.3718,6151.0,81,2025-12-30,1,4,4,5,13,Cliente Leal,Farmacia Lucas Sueño,GRUPO Caminar Nobleza
27169.2684,6924.0,197,2023-03-31,0,4,5,5,14,Cliente Leal,Farmacia Félix Mente,GRUPO Armonía Cumbre
24859.4133,6451.0,156,2023-05-26,35,4,5,1,10,Cliente Regular,Farmacia Félix Mente,GRUPO Armonía Cumbre
12611.7675,3239.0,78,2023-09-29,1,4,3,5,12,Cliente Leal,Farmacia Félix Mente,GRUPO Armonía Cumbre
10908.7796,2898.0,151,2023-11-30,31,4,5,1,10,Cliente Regular,Farmacia Félix Mente,GRUPO Armonía Cumbre
11185.8304,1651.0,58,2024-09-30,0,4,3,5,12,Cliente Leal,Farmacia Félix Mente,GRUPO Armonía Cumbre
13638.3457,2402.0,63,2024-12-26,5,4,3,3,10,Cliente Regular,Farmacia Félix Mente,GRUPO Armonía Cumbre
9045.5741,1228.0,45,2025-03-28,3,3,3,3,9,Cliente Regular,Farmacia Félix Mente,GRUPO Armonía Cumbre
17839.761,3752.0,87,2025-06-27,3,4,4,3,11,Cliente Regular,Farmacia Félix Mente,GRUPO Armonía Cumbre
15920.767100000001,5449.0,77,2025-09-10,20,4,3,2,9,Cliente Regular,Farmacia Félix Mente,GRUPO Armonía Cumbre
16212.128700000001,2807.0,40,2025-10-30,62,4,2,1,7,Cliente Regular,Farmacia Félix Mente,GRUPO Armonía Cumbre
5752.6315,2280.0,101,2023-03-31,0,3,4,5,12,Cliente Leal,Farmacia Lucas Firmeza,GRUPO Inspirar Acariciar
7324.5624,1941.0,139,2023-06-30,0,3,4,5,12,Cliente Leal,Farmacia Lucas Firmeza,GRUPO Inspirar Acariciar
5474.7489,1739.0,123,2023-09-29,1,3,4,5,12,Cliente Leal,Farmacia Lucas Firmeza,GRUPO Inspirar Acariciar
3308.5872,1958.0,86,2023-12-31,0,2,4,5,11,Cliente Leal,Farmacia Lucas Firmeza,GRUPO Inspirar Acariciar
6059.1093,2075.0,101,2024-03-31,0,3,4,5,12,Cliente Leal,Farmacia Lucas Firmeza,GRUPO Inspirar Acariciar
4089.7353000000003,918.0,49,2024-06-17,13,2,3,2,7,Cliente en Riesgo,Farmacia Lucas Firmeza,GRUPO Inspirar Acariciar
